"TreeID","1","2","3","4","5","6","7","8"
"bc1_1470",18.3,23.9,26.1,26.8,NA,NA,NA,NA
"bc1_1471",15.1,17.5,18.3,18.8,NA,NA,NA,NA
"bc1_1472",17.1,20.5,21.8,21.6,NA,NA,NA,NA
"bc1_1474a",17.8,17.8,18.5,NA,NA,NA,NA,NA
"bc1_1475",15.9,19.7,21.5,21.7,NA,NA,NA,NA
"bc1_1477",16.2,20.5,23,22.9,NA,NA,NA,NA
"bc1_1479",18.3,16.3,16.5,NA,NA,NA,NA,NA
"bc1_1480",28.5,30.4,31.2,NA,NA,NA,NA,NA
"bc1_1486",18.7,26.4,27,NA,NA,NA,NA,NA
"bc1_1489",21.5,28.4,33.7,36.1,NA,NA,NA,NA
"bc1_1498",19,26.7,26.1,27.4,NA,NA,NA,NA
"bc1_1510",22.1,24.7,21.5,NA,NA,NA,NA,NA
"bc1_1511",16.2,16.2,17.6,18.6,NA,NA,NA,NA
"bc1_1512",27.2,37.8,43.8,44.8,44.9,NA,NA,NA
"bc1_1513",15.7,19,18.4,NA,NA,NA,NA,NA
"bc1_1515",63.7,54.2,NA,NA,NA,NA,NA,NA
"bc1_1520",17.7,23.4,25.8,26,25.7,NA,NA,NA
"bc1_1521",16.2,16.3,NA,NA,NA,NA,NA,NA
"bc1_1523",17.9,17.9,NA,NA,NA,NA,NA,NA
"bc1_154",17.4,27.3,32.6,34.3,34.6,NA,NA,NA
"bc1_1563",18.8,19.7,20.3,NA,NA,NA,NA,NA
"bc1_1569",23.8,32.6,33.8,35.1,NA,NA,NA,NA
"bc1_1572",24.8,24.5,NA,NA,NA,NA,NA,NA
"bc1_1574",48.7,49.1,49.2,NA,NA,NA,NA,NA
"bc1_1575",84.4,87.5,87.5,86.4,NA,NA,NA,NA
"bc1_159",137.6,137.7,138.4,142.5,142.4,142.9,NA,NA
"bc1_16203",23,23,23,30.4,NA,NA,NA,NA
"bc1_1676",126.7,126.7,NA,NA,NA,NA,NA,NA
"bc1_1677",121.4,122,123.1,124.4,NA,NA,NA,NA
"bc1_170",24.6,26.8,28.7,28.9,28.8,NA,NA,NA
"bc1_1701",86.3,93,97,108.9,103,105.5,NA,NA
"bc1_1702",32.8,38.1,41.5,NA,NA,NA,NA,NA
"bc1_171",108.6,110.1,110.6,110.5,NA,NA,NA,NA
"bc1_1733",110.2,116.4,119.9,121.2,123.3,NA,NA,NA
"bc1_1743",18.3,23.5,24.2,25.4,NA,NA,NA,NA
"bc1_1746",18.3,20.7,NA,NA,NA,NA,NA,NA
"bc1_1748",17.2,22.7,24.1,24.5,NA,NA,NA,NA
"bc1_1754",141.3,143.4,144.9,152.5,150.2,150,NA,NA
"bc1_1762",23,32.8,40.1,41.8,42,NA,NA,NA
"bc1_1767",21.3,28.1,30.3,30.5,NA,NA,NA,NA
"bc1_1771",100,102.6,101.9,NA,NA,NA,NA,NA
"bc1_1773",18.6,26.1,29.3,29,NA,NA,NA,NA
"bc1_1774",17.9,22.6,NA,NA,NA,NA,NA,NA
"bc1_1782",16.1,21.9,24.5,23.7,NA,NA,NA,NA
"bc1_1785",22.9,34.3,30.6,31.2,NA,NA,NA,NA
"bc1_1786",17.1,18.9,20.2,20.5,NA,NA,NA,NA
"bc1_1787",18.3,19.2,20,20.5,NA,NA,NA,NA
"bc1_1791",21.2,20.6,20.6,NA,NA,NA,NA,NA
"bc1_1792",15.4,20,20.6,21.8,NA,NA,NA,NA
"bc1_1793",17.2,18,19.1,NA,NA,NA,NA,NA
