"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"bc1_1009",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.344421386719,731.344421386719,731.344421386719,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1016",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,777.14990234375,777.14990234375,777.14990234375,777.14990234375,777.14990234375,777.14990234375,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1028",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1029",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_103",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1030",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1031",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1032",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1033",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1035",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.344421386719,731.344421386719,731.344421386719,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1042",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1043",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1045",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_105",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1056",NA,NA,NA,NA,NA,NA,NA,NA,NA,777.14990234375,777.14990234375,777.14990234375,777.14990234375,777.14990234375,777.14990234375,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_106",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.849975585938,747.849975585938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1103",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1127",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,697.800048828125,697.800048828125,697.800048828125,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1155",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1156",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1169",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1170",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1171",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1173",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1176",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,697.800048828125,697.800048828125,697.800048828125,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1179",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,697.800048828125,697.800048828125,697.800048828125,775.288879394531,775.288879394531,775.288879394531,775.288879394531,775.288879394531,775.288879394531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1186",NA,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,731.61669921875,697.800048828125,697.800048828125,697.800048828125,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1189",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1198",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1199",NA,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,720.344482421875,801.406677246094,801.406677246094,801.406677246094,801.406677246094,801.406677246094,736.416625976562,736.416625976562,667.566650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bc1_1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.849975585938,747.849975585938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
