UnitID,SDI_in,maxSDI,rSDI
LOLOG,307.50785763518905,634.58605985185,0.48458022810488405
LOTHAR,253.14573647920312,634.58605985185,0.39891474536692834
UPLOG,272.7566719080557,634.58605985185,0.42981825344813485
UPTHAR,182.08316358066193,634.58605985185,0.28693218319855773
