"TreeID","1","2","3","4","5","6","7","8"
"MCK 13-3 C_73.0_112.0",28.8,30.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_113.0",32.3,34,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_116.0",21.7,22.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_119.0",52.5,55.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_120.0",28.8,28.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_121.0",41.1,42.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_122.0",65.2,68.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_123.0",50.7,53.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_4.0",41.8,43.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_5.0",52.7,54.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_558.0",47.3,49.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_559.0",29.5,30.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_560.0",25,25.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_562.0",55.3,56,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_564.0",56.9,61.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_565.0",34.5,35.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_566.0",43.4,47.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_571.0",19.9,21.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_575.0",53.1,55.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_576.0",60.3,55,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_577.0",33.8,36,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_581.0",54,57,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_582.0",30,34,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_583.0",39.4,41.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_584.0",49.4,50,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_589.0",56.6,59.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_591.0",57,56.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_594.0",59.6,63.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_718.0",50.2,53.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_719.0",26,27,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_722.0",46.8,50.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_723.0",42.8,46,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_724.0",51.7,56.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_725.0",29.7,30.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_726.0",43.1,44.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_727.0",24.7,24.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_728.0",19.9,19.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_729.0",40.5,42.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_731.0",43.6,47.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_733.0",40.4,41.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_735.0",57.5,58.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_739.0",51.3,53.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_73.0_740.0",28.1,29.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_501.0",44.3,48.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_503.0",32.9,34.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_504.0",37.1,39.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_505.0",48.4,55.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_509.0",61.5,66.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_510.0",43.7,47,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_511.0",51.6,53.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_512.0",58.2,60,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_513.0",46.1,50.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_514.0",18.3,18.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_515.0",58,60.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_516.0",35.2,37.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_518.0",43.7,46.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_519.0",30,30.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_520.0",35.2,36,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_521.0",58.3,61.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_523.0",48.4,52.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_525.0",44.2,47,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_529.0",27.5,28.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_531.0",70.5,76.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_532.0",42.4,46,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_533.0",36.3,37,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_534.0",47.7,48.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_535.0",40.2,43.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_537.0",56.2,58,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_538.0",39.3,41.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_540.0",38.6,40.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_542.0",55.1,60.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_543.0",26.4,27.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_546.0",52.4,54.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_547.0",65,68.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_548.0",26.9,27.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_551.0",47.8,51.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_553.0",65,69.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_554.0",38,41.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_556.0",37,39,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_557.0",50.7,54.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_559.0",53.6,58.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_560.0",56.3,61.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_561.0",29.9,31.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_562.0",30.4,31.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_563.0",36.1,39.2,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_90.0_6.0",36.9,37.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_200.0",44.3,49.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_300.0",43.5,46.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_564.0",74.3,80.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_565.0",51.1,55.4,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_566.0",36.1,38.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_567.0",44.9,47.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_569.0",35,36.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_570.0",37.3,40,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_571.0",59.3,62.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_572.0",28,31.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_574.0",49.2,48.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_575.0",35.5,39.9,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_576.0",71.3,71.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_580.0",65.5,72.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_582.0",54.8,59.7,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_584.0",23.8,25.3,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_585.0",67.5,69,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_586.0",75.8,80.8,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_587.0",40,42.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_588.0",56.5,59.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_589.0",56,58.6,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_590.0",24.4,26.1,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_591.0",37.1,42.5,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_91.0_598.0",62.2,67.4,NA,NA,NA,NA,NA,NA
