"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"MCK 13-3 C_71.0_258.0",NA,34.5,34.5125,34.525,34.5375,34.55,34.5625,34.575,34.5875,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_259.0",NA,40.9,41.3625,41.825,42.2875,42.75,43.2125,43.675,44.1375,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_260.0",NA,42.7,42.75,42.8,42.85,42.9,42.95,43,43.05,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_261.0",NA,32.1,32.35,32.6,32.85,33.1,33.35,33.6,33.85,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_262.0",NA,44.2,44.6625,45.125,45.5875,46.05,46.5125,46.975,47.4375,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_263.0",NA,32.5,32.5875,32.675,32.7625,32.85,32.9375,33.025,33.1125,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_265.0",NA,46.5,46.8875,47.275,47.6625,48.05,48.4375,48.825,49.2125,49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_267.0",NA,56.2,56.675,57.15,57.625,58.1,58.575,59.05,59.525,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_268.0",NA,50.9,51.2625,51.625,51.9875,52.35,52.7125,53.075,53.4375,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_270.0",NA,32.5,32.95,33.4,33.85,34.3,34.75,35.2,35.65,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_271.0",NA,42.5,43.1375,43.775,44.4125,45.05,45.6875,46.325,46.9625,47.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_272.0",NA,43.9,44.25,44.6,44.95,45.3,45.65,46,46.35,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_273.0",NA,64.5,64.725,64.95,65.175,65.4,65.625,65.85,66.075,66.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_274.0",NA,34.1,34.425,34.75,35.075,35.4,35.725,36.05,36.375,36.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_275.0",NA,40.2,40.6,41,41.4,41.8,42.2,42.6,43,43.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_276.0",NA,42.7,42.9625,43.225,43.4875,43.75,44.0125,44.275,44.5375,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_279.0",NA,46.7,47.1625,47.625,48.0875,48.55,49.0125,49.475,49.9375,50.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_281.0",NA,52.4,52.7625,53.125,53.4875,53.85,54.2125,54.575,54.9375,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_282.0",NA,20.9,20.9875,21.075,21.1625,21.25,21.3375,21.425,21.5125,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_283.0",NA,33.7,33.9875,34.275,34.5625,34.85,35.1375,35.425,35.7125,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_284.0",NA,27.2,27.2125,27.225,27.2375,27.25,27.2625,27.275,27.2875,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_286.0",NA,19.2,19.35,19.5,19.65,19.8,19.95,20.1,20.25,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_287.0",NA,39.9,40.175,40.45,40.725,41,41.275,41.55,41.825,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_289.0",NA,42.5,42.7,42.9,43.1,43.3,43.5,43.7,43.9,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_291.0",NA,47.7,47.85,48,48.15,48.3,48.45,48.6,48.75,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_292.0",NA,37,37.2625,37.525,37.7875,38.05,38.3125,38.575,38.8375,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_293.0",NA,37.3,37.45,37.6,37.75,37.9,38.05,38.2,38.35,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_295.0",NA,35.9,36.5375,37.175,37.8125,38.45,39.0875,39.725,40.3625,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_296.0",NA,41,40.925,40.85,40.775,40.7,40.625,40.55,40.475,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCK 13-3 C_71.0_299.0",NA,44,44.5125,45.025,45.5375,46.05,46.5625,47.075,47.5875,48.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
