"TreeID","1","2","3","4","5","6","7","8"
"LOLOG_5619",142,143.3,143.3,144,144.5,143.5,144.6,NA
"LOLOG_5620",26.3,27.9,29.6,30.7,33.4,33.3,NA,NA
"LOLOG_5621",21.8,22.2,22.2,22.3,22.4,22.5,22.4,NA
"LOLOG_5622",33.6,33.9,35.7,37.2,39.4,42.3,44.3,NA
"LOLOG_5623",55.1,58.9,61.6,64.8,68.2,71,73.4,NA
"LOLOG_5624",21.8,24.7,27.4,30.6,33.8,36.2,38.8,NA
"LOLOG_5628",15,16.1,17.2,18.8,19.8,21.2,22.5,NA
"LOLOG_5636",30.7,33.9,36.1,38.7,41.4,42.7,43.6,NA
"LOLOG_5639",27.4,29.5,31.6,34.6,36.9,38.8,40.4,NA
"LOLOG_5640",139.8,141.9,141.9,143.1,144.8,144.9,145.5,NA
"LOLOG_5641",16.2,18.4,20.1,22.4,24.9,26.5,28.2,NA
"LOLOG_5643",17.5,19.2,21,22.8,25,26.5,28.1,NA
"LOLOG_5646",18.6,20.9,23.2,25,26.9,29.6,30.6,NA
"LOLOG_5647",36.8,40.9,43.8,47.4,51.8,55.3,58.5,NA
"LOLOG_5648",129.9,131.6,131.9,132.1,133.9,134.6,135.4,NA
"LOLOG_5653",20.6,22.4,23.7,25,27.4,29,30.2,NA
"LOLOG_5654",43.1,46.2,48.4,51.1,54.5,57.2,60.1,NA
"LOLOG_5655",43.6,45.7,48.2,50.4,53.1,56,58.6,NA
"LOLOG_5659",21,21.2,22,23.5,23.6,23.1,22.8,NA
"LOLOG_5660",21.2,22.6,23.5,25.1,25.5,26.4,28,NA
"LOLOG_5661",114.1,114.3,114.9,114.9,NA,NA,NA,NA
"LOLOG_5662",61.1,64.3,66.5,70.3,74.4,77.8,81,NA
"LOLOG_5663",117.5,119.7,119.1,119.9,NA,NA,NA,NA
"LOLOG_5664",17.4,19.4,20.4,NA,NA,NA,NA,NA
"LOLOG_5665",34.1,33.6,33.7,33.7,NA,NA,NA,NA
"LOLOG_5669",22,23.2,24.1,25.2,26.8,28.4,28.9,NA
"LOLOG_5671",37.1,40.2,42.4,45.8,49.2,52.7,55,NA
"LOLOG_5672",19.6,20,NA,NA,NA,NA,NA,NA
"LOLOG_5674",19.6,20.9,21.8,22.5,23.5,24.6,25.6,NA
"LOLOG_5675",15.1,16,16.4,17,17.3,17.7,18,NA
"LOLOG_5677",40.1,42.7,45.1,48.1,50.9,53.4,56.2,NA
"LOLOG_5678",18.2,19.4,20.1,20.3,20.5,20.5,NA,NA
"LOLOG_5680",17.9,18.9,19.4,20,20.8,22.3,21.9,NA
"LOLOG_5685",17.1,18.4,19.6,20.5,21.7,23,24,NA
"LOLOG_5687",112.6,114.5,116.4,118.9,119.3,120.3,121.9,NA
"LOLOG_5688",110.5,111.8,114.2,115.3,116.8,118.7,120.3,NA
"LOLOG_5689",20.7,23.9,26.8,30.2,34,38.2,40.2,NA
"LOLOG_5691",15.5,17.3,19.4,22,23.9,25.4,NA,NA
"LOLOG_5692",78.5,80.5,81.5,84,86.7,88.6,89.5,NA
"LOLOG_5694",18.8,20,21.1,21.7,22.5,23,23.2,NA
"LOLOG_5697",32.4,34.9,36.7,39,42,44.3,46.3,NA
"LOLOG_5702",16.2,17,18,19.3,20.5,21.3,22.1,NA
"LOLOG_5703",23.5,24.6,25.9,26.7,27.5,27.9,27.7,NA
"LOLOG_5705",27.6,29.2,31,32.4,34.7,36.6,38.3,NA
"LOLOG_5706",38,40.5,43.1,45.9,48.5,51.7,55.6,NA
"LOLOG_5707",21.8,22.9,23.9,24.8,24.9,24.9,24.5,NA
"LOLOG_5712",20,21,22.4,24,24.5,25.3,25.9,NA
"LOLOG_5713",22.5,24.5,25.1,26.5,26.7,27.9,28.7,NA
"LOLOG_5716",47.6,51.1,53.8,57,61.4,65.3,68.2,NA
"LOLOG_5717",139.3,139.4,140,141,140.6,141.5,140.9,NA
"LOLOG_5720",21.4,23.2,24.6,26.1,27.7,28.9,30.4,NA
"LOLOG_5723",23.3,24.4,25.6,27.6,29,30.9,32.9,NA
"LOLOG_5725",16.9,18.7,19.7,20.8,21.4,22.5,23.9,NA
"LOLOG_5726",15.9,17,18.6,NA,NA,NA,NA,NA
"LOLOG_5728",104.6,107.3,108.6,109.5,110.8,110.1,NA,NA
"LOLOG_5729",83,84.1,85.6,85.3,85.1,84.3,NA,NA
"LOLOG_5730",120.9,121.4,120.5,122.5,120.2,120.8,NA,NA
"LOLOG_5731",160.5,161.7,162.9,164.9,167.2,169.4,170.4,NA
"LOLOG_5732",67.8,69.2,70.4,71.8,72.7,74.9,75,NA
"LOLOG_5733",121.4,122.6,123.9,126.3,NA,NA,NA,NA
"LOLOG_5736",38.5,40.3,42.5,45.4,48.1,50.8,53,NA
"LOLOG_5737",95.4,95.4,NA,NA,NA,NA,NA,NA
"LOLOG_5739",34.2,36.8,38.5,40.3,42,44,45.3,NA
"LOLOG_5741",128.6,129.3,131.5,132.3,133.8,134.8,135.3,NA
"LOLOG_5742",21.7,22.7,24,25.3,26.7,27.7,28.4,NA
"LOLOG_5743",15.3,16.2,16.6,NA,NA,NA,NA,NA
"LOLOG_5744",28.4,30.3,31.7,33.9,35.2,35.3,NA,NA
"LOLOG_5749",28.3,29.6,29.3,29.4,29.7,29.9,30.3,NA
"LOLOG_5750",79,79,82.7,82.3,83.4,85.7,87.4,NA
"LOLOG_5751",42.1,42.5,NA,NA,NA,NA,NA,NA
"LOLOG_5752",72.1,76.5,80,83,86.1,88.3,90.4,NA
"LOLOG_5754",103.7,105.7,107.9,110.2,112,113.4,115,NA
"LOLOG_5755",24.8,26.1,27.8,28.9,29.6,30.5,31.7,NA
"LOLOG_5758",15,15.4,16,16.4,17.2,NA,NA,NA
"LOLOG_5759",49.8,52.9,55,57,60,61.8,64,NA
"LOLOG_5760",16.9,18.3,19.5,20.5,21.9,22.8,24.2,NA
"LOLOG_5761",15.2,15.5,16.2,16.3,16.8,NA,NA,NA
"LOLOG_5762",35.6,37.5,39.3,40.2,41.4,42,43.3,NA
"LOLOG_5763",58.9,61.1,63.7,65.5,68.3,69.5,72.2,NA
"LOLOG_5765",62,63.2,65.5,67.2,69,70.9,72.4,NA
"LOLOG_5766",69.4,72.6,75.9,78.8,81.3,83.7,86.2,NA
"LOLOG_5767",51.6,52,53.5,55.3,56.9,58.1,58.4,NA
"LOLOG_5768",15,15.4,16.7,17,17,NA,NA,NA
"LOLOG_5770",18,17.9,18.4,18.2,19.3,20,20.8,NA
"LOLOG_5771",68.9,72.4,75.7,79.3,83.7,84.7,NA,NA
"LOLOG_5772",16.6,17.5,16.9,17.6,17.1,17.3,NA,NA
"LOLOG_5773",16,17.3,18.8,19.7,21.1,22.3,23.7,NA
"LOLOG_5774",15,16.4,16.5,17.3,18.3,19.5,NA,NA
"LOLOG_5775",79.4,80.2,82.2,84.3,85.6,86.4,87.8,NA
"LOLOG_5776",15.1,16,NA,NA,NA,NA,NA,NA
"LOLOG_5777",44.8,47,48,50,51.4,52.5,54.1,NA
"LOLOG_5780",29,30.8,33.5,33.6,35.3,36.5,37.5,NA
"LOLOG_5783",39.1,41.9,43.5,45.2,47.2,49.7,52.1,NA
"LOLOG_5784",21.3,22.4,22.8,23.4,23.7,24.3,24.9,NA
"LOLOG_5789",15.2,18.2,NA,NA,NA,NA,NA,NA
"LOLOG_5791",17.2,18.4,19.5,20.7,21.5,22.3,23.7,NA
"LOLOG_5792",35.1,37.2,38.8,40.3,41.8,43.3,44.3,NA
"LOLOG_5797",15.1,15.5,NA,NA,NA,NA,NA,NA
"LOLOG_5798",42.7,45.8,48.1,49.7,52.4,53.6,56.4,NA
"LOLOG_5799",26.3,27.1,26.6,26.9,NA,NA,NA,NA
"LOLOG_5800",31.6,34.6,33.8,34.7,34.4,35,35.7,NA
"LOLOG_5802",37.3,38.3,40,40.9,39.9,NA,NA,NA
"LOLOG_5804",65.7,68.5,70.1,71.6,72.8,74,NA,NA
"LOLOG_5805",32.6,33.1,33.5,33.6,33.8,NA,NA,NA
"LOLOG_5806",29.7,29.5,29.5,NA,NA,NA,NA,NA
"LOLOG_5807",126.9,130.3,132.3,135,135.5,136.5,137.7,NA
"LOLOG_5808",42.8,44,44.3,45.3,45.9,NA,NA,NA
"LOLOG_5809",48.9,50.4,52.2,55.1,57.8,58.4,58.8,NA
"LOLOG_5815",31.3,31.6,31.8,32,NA,NA,NA,NA
"LOLOG_5816",105,109,114.8,116,117.5,118,NA,NA
"LOLOG_5818",15.5,16.8,NA,NA,NA,NA,NA,NA
"LOLOG_5819",16,17.8,19.2,20.9,22.3,23.7,NA,NA
"LOLOG_5820",28.2,29.5,31.2,33.5,35,37,38.8,NA
"LOLOG_5821",27.3,28,29.7,32,34.2,36.2,38.4,NA
"LOLOG_5822",28.5,31.8,33.4,35.8,37.2,37.3,NA,NA
"LOLOG_5823",117.9,117.7,115.4,119.5,NA,NA,NA,NA
"LOLOG_5824",157.8,153.7,153.3,154.9,155.2,154.8,155,NA
"LOLOG_5825",16.2,17,17.8,18.5,19.3,20,21.2,NA
"LOLOG_5827",34.4,36,38.1,40.9,43,45.5,48.1,NA
