"TreeID","start_year","end_year","PlotID","n_obs","PFT"
"UPLOG_6305",6,7,"UPLOG",2,"fir"
"UPLOG_6306",1,32,"UPLOG",8,"fir"
"UPLOG_6307",1,4,"UPLOG",2,"fir"
"UPLOG_6308",1,16,"UPLOG",4,"fir"
"UPLOG_6311",6,31,"UPLOG",6,"fir"
"UPLOG_6312",1,31,"UPLOG",7,"fir"
"UPLOG_6313",1,31,"UPLOG",7,"fir"
"UPLOG_6316",1,2,"UPLOG",2,"fir"
"UPLOG_6317",1,31,"UPLOG",7,"fir"
"UPLOG_6318",1,25,"UPLOG",6,"fir"
"UPLOG_6319",11,31,"UPLOG",5,"fir"
"UPLOG_6320",1,31,"UPLOG",7,"fir"
"UPLOG_6321",1,31,"UPLOG",7,"fir"
"UPLOG_6329",1,31,"UPLOG",7,"fir"
"UPLOG_6331",1,31,"UPLOG",7,"fir"
"UPLOG_6334",1,31,"UPLOG",7,"fir"
"UPLOG_6335",1,6,"UPLOG",2,"fir"
"UPLOG_6346",1,31,"UPLOG",6,"fir"
"UPLOG_6348",1,31,"UPLOG",7,"fir"
"UPLOG_6349",16,31,"UPLOG",4,"white_pine"
"UPLOG_6351",1,31,"UPLOG",7,"fir"
"UPLOG_6352",1,31,"UPLOG",7,"fir"
"UPLOG_6353",6,31,"UPLOG",6,"fir"
"UPLOG_6356",1,4,"UPLOG",2,"fir"
"UPLOG_6357",1,31,"UPLOG",7,"fir"
"UPLOG_6358",1,25,"UPLOG",6,"white_pine"
"UPLOG_6359",1,25,"UPLOG",6,"white_pine"
"UPLOG_6360",1,19,"UPLOG",4,"fir"
"UPLOG_6361",1,15,"UPLOG",4,"fir"
"UPLOG_6363",1,31,"UPLOG",7,"fir"
"UPLOG_6366",1,31,"UPLOG",7,"fir"
"UPLOG_6367",1,26,"UPLOG",6,"fir"
"UPLOG_6368",1,14,"UPLOG",4,"fir"
"UPLOG_6369",1,13,"UPLOG",4,"fir"
"UPLOG_6371",16,31,"UPLOG",4,"white_pine"
"UPLOG_6372",6,31,"UPLOG",6,"fir"
"UPLOG_6373",11,31,"UPLOG",5,"fir"
"UPLOG_6374",1,4,"UPLOG",2,"white_pine"
"UPLOG_6375",21,31,"UPLOG",3,"fir"
"UPLOG_6377",1,31,"UPLOG",7,"fir"
"UPLOG_6378",1,31,"UPLOG",7,"white_pine"
"UPLOG_6379",1,31,"UPLOG",7,"cedar"
"UPLOG_6380",16,31,"UPLOG",4,"fir"
"UPLOG_6381",1,31,"UPLOG",7,"fir"
"UPLOG_6382",1,4,"UPLOG",2,"fir"
"UPLOG_6384",1,31,"UPLOG",7,"white_pine"
"UPLOG_6385",1,7,"UPLOG",3,"yellow_pine"
"UPLOG_6386",26,31,"UPLOG",2,"fir"
"UPLOG_6387",1,18,"UPLOG",5,"white_pine"
"UPLOG_6388",1,25,"UPLOG",6,"white_pine"
"UPLOG_6389",1,31,"UPLOG",7,"yellow_pine"
"UPLOG_6391",1,31,"UPLOG",7,"fir"
"UPLOG_6394",1,31,"UPLOG",7,"fir"
"UPLOG_6395",6,31,"UPLOG",6,"fir"
"UPLOG_6398",6,31,"UPLOG",6,"fir"
"UPLOG_6399",1,31,"UPLOG",7,"fir"
"UPLOG_6504",1,31,"UPLOG",7,"fir"
"UPLOG_6608",21,26,"UPLOG",2,"fir"
"UPLOG_6610",26,31,"UPLOG",2,"fir"
"UPLOG_6611",1,26,"UPLOG",6,"fir"
"UPLOG_6612",1,31,"UPLOG",7,"fir"
"UPLOG_6613",11,31,"UPLOG",5,"fir"
"UPLOG_6614",1,31,"UPLOG",7,"fir"
"UPLOG_6615",1,31,"UPLOG",7,"fir"
"UPLOG_6616",1,31,"UPLOG",7,"fir"
"UPLOG_6617",1,31,"UPLOG",7,"cedar"
"UPLOG_6618",1,30,"UPLOG",7,"cedar"
"UPLOG_6625",1,18,"UPLOG",5,"fir"
"UPLOG_6633",1,20,"UPLOG",5,"white_pine"
"UPLOG_6635",6,26,"UPLOG",5,"fir"
"UPTHAR_2797",3,22,"UPTHAR",5,"fir"
"UPTHAR_5131",3,31,"UPTHAR",7,"fir"
"UPTHAR_5135",3,32,"UPTHAR",7,"fir"
"UPTHAR_5136",3,32,"UPTHAR",7,"fir"
"UPTHAR_5138",3,32,"UPTHAR",7,"fir"
"UPTHAR_5144",3,15,"UPTHAR",4,"fir"
"UPTHAR_5152",3,32,"UPTHAR",7,"fir"
"UPTHAR_5155",3,13,"UPTHAR",4,"fir"
"UPTHAR_5156",8,13,"UPTHAR",3,"fir"
"UPTHAR_5157",3,14,"UPTHAR",4,"fir"
"UPTHAR_5160",3,13,"UPTHAR",4,"fir"
"UPTHAR_5165",3,10,"UPTHAR",3,"fir"
"UPTHAR_5166",3,9,"UPTHAR",3,"fir"
"UPTHAR_5168",3,15,"UPTHAR",4,"fir"
"UPTHAR_5169",3,7,"UPTHAR",2,"fir"
"UPTHAR_5170",3,10,"UPTHAR",3,"fir"
"UPTHAR_5172",3,14,"UPTHAR",4,"fir"
"UPTHAR_5174",3,13,"UPTHAR",4,"fir"
"UPTHAR_5175",3,32,"UPTHAR",7,"fir"
"UPTHAR_5176",3,13,"UPTHAR",4,"fir"
"UPTHAR_5187",3,32,"UPTHAR",7,"fir"
"UPTHAR_5194",3,32,"UPTHAR",7,"fir"
"UPTHAR_5198",3,12,"UPTHAR",3,"fir"
"UPTHAR_5204",3,15,"UPTHAR",4,"fir"
"UPTHAR_5206",3,16,"UPTHAR",4,"fir"
"UPTHAR_5211",3,4,"UPTHAR",2,"fir"
"UPTHAR_5215",3,4,"UPTHAR",2,"fir"
"UPTHAR_5217",3,8,"UPTHAR",2,"fir"
"UPTHAR_5231",3,13,"UPTHAR",4,"fir"
"UPTHAR_5240",3,32,"UPTHAR",7,"fir"
"UPTHAR_5241",3,12,"UPTHAR",3,"fir"
"UPTHAR_5242",3,13,"UPTHAR",4,"fir"
"UPTHAR_5243",3,32,"UPTHAR",7,"fir"
"UPTHAR_5245",3,16,"UPTHAR",4,"fir"
"UPTHAR_5248",3,16,"UPTHAR",4,"fir"
"UPTHAR_5251",3,32,"UPTHAR",7,"fir"
"UPTHAR_5252",3,14,"UPTHAR",4,"fir"
"UPTHAR_5258",3,6,"UPTHAR",2,"fir"
"UPTHAR_5260",3,13,"UPTHAR",4,"fir"
"UPTHAR_5261",3,13,"UPTHAR",4,"fir"
"UPTHAR_5262",3,13,"UPTHAR",4,"fir"
"UPTHAR_5265",3,15,"UPTHAR",4,"fir"
"UPTHAR_5272",3,14,"UPTHAR",4,"fir"
"UPTHAR_5279",3,14,"UPTHAR",4,"fir"
"UPTHAR_5280",3,7,"UPTHAR",2,"fir"
"UPTHAR_5281",3,12,"UPTHAR",3,"fir"
"UPTHAR_5283",3,14,"UPTHAR",4,"fir"
"UPTHAR_5284",3,4,"UPTHAR",2,"fir"
"UPTHAR_5295",3,14,"UPTHAR",4,"fir"
"UPTHAR_5298",3,14,"UPTHAR",4,"fir"
"UPTHAR_5311",3,15,"UPTHAR",4,"fir"
"UPTHAR_5313",3,32,"UPTHAR",7,"fir"
"UPTHAR_5315",3,32,"UPTHAR",7,"fir"
"UPTHAR_5316",3,4,"UPTHAR",2,"fir"
"UPTHAR_5319",3,32,"UPTHAR",7,"fir"
"UPTHAR_5327",3,32,"UPTHAR",7,"fir"
"UPTHAR_5330",3,32,"UPTHAR",7,"fir"
"UPTHAR_5332",3,22,"UPTHAR",5,"fir"
"UPTHAR_5333",3,32,"UPTHAR",7,"fir"
"UPTHAR_5336",3,4,"UPTHAR",2,"fir"
"UPTHAR_5337",3,5,"UPTHAR",2,"fir"
"UPTHAR_5344",3,16,"UPTHAR",4,"fir"
"UPTHAR_5345",3,32,"UPTHAR",7,"fir"
"UPTHAR_5356",3,32,"UPTHAR",7,"fir"
"UPTHAR_5359",3,16,"UPTHAR",4,"fir"
"UPTHAR_5360",3,32,"UPTHAR",7,"fir"
"UPTHAR_5361",3,17,"UPTHAR",4,"fir"
"UPTHAR_5362",3,24,"UPTHAR",6,"fir"
"UPTHAR_5364",3,32,"UPTHAR",7,"fir"
"UPTHAR_5366",3,32,"UPTHAR",7,"fir"
"UPTHAR_5369",3,32,"UPTHAR",7,"fir"
"UPTHAR_5376",3,20,"UPTHAR",5,"fir"
"UPTHAR_5382",3,26,"UPTHAR",6,"fir"
"UPTHAR_5386",3,15,"UPTHAR",4,"fir"
"UPTHAR_5387",3,4,"UPTHAR",2,"fir"
"UPTHAR_5389",3,13,"UPTHAR",4,"fir"
"UPTHAR_5390",3,32,"UPTHAR",7,"fir"
"UPTHAR_5391",3,32,"UPTHAR",7,"fir"
"UPTHAR_5392",3,16,"UPTHAR",4,"fir"
"UPTHAR_5393",3,28,"UPTHAR",7,"fir"
"UPTHAR_5395",3,13,"UPTHAR",4,"fir"
"UPTHAR_5400",8,32,"UPTHAR",6,"fir"
"UPTHAR_5401",3,32,"UPTHAR",7,"fir"
"UPTHAR_5404",3,8,"UPTHAR",2,"fir"
"UPTHAR_5409",3,26,"UPTHAR",6,"fir"
"UPTHAR_5410",3,26,"UPTHAR",6,"fir"
"UPTHAR_5414",3,5,"UPTHAR",2,"yellow_pine"
"UPTHAR_5416",3,6,"UPTHAR",2,"fir"
"UPTHAR_5418",3,14,"UPTHAR",4,"fir"
"UPTHAR_5419",3,14,"UPTHAR",4,"white_pine"
"UPTHAR_5422",3,32,"UPTHAR",7,"yellow_pine"
"UPTHAR_5427",3,12,"UPTHAR",3,"fir"
"UPTHAR_5433",3,6,"UPTHAR",2,"fir"
"UPTHAR_5434",3,32,"UPTHAR",7,"white_pine"
"UPTHAR_5436",3,32,"UPTHAR",7,"fir"
"UPTHAR_5445",3,12,"UPTHAR",2,"fir"
"UPTHAR_5451",3,15,"UPTHAR",4,"fir"
"UPTHAR_5452",3,32,"UPTHAR",7,"fir"
"UPTHAR_5455",3,32,"UPTHAR",7,"fir"
"UPTHAR_5458",3,31,"UPTHAR",7,"fir"
"UPTHAR_5459",3,27,"UPTHAR",6,"fir"
"UPTHAR_5460",3,5,"UPTHAR",2,"fir"
"UPTHAR_5461",3,32,"UPTHAR",7,"fir"
"UPTHAR_5462",3,32,"UPTHAR",7,"fir"
"UPTHAR_5464",3,14,"UPTHAR",4,"fir"
"UPTHAR_5465",3,7,"UPTHAR",2,"fir"
"UPTHAR_5466",3,32,"UPTHAR",7,"fir"
"UPTHAR_5467",3,32,"UPTHAR",7,"fir"
"UPTHAR_5468",3,32,"UPTHAR",7,"fir"
"UPTHAR_5471",3,32,"UPTHAR",7,"fir"
"UPTHAR_5474",3,5,"UPTHAR",2,"fir"
"UPTHAR_5475",3,13,"UPTHAR",4,"fir"
"UPTHAR_5476",3,22,"UPTHAR",5,"fir"
"UPTHAR_5477",3,23,"UPTHAR",6,"fir"
