"TreeID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"10_91.0",91.948,92.1004,92.2528,92.4052,92.5576,92.71,93.1164,93.5228,93.9292,94.3356,94.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_92.0",124.206,124.7648,125.3236,125.8824,126.4412,127,127.2032,127.4064,127.6096,127.8128,128.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10_95.0",35.56,35.9156,36.2712,36.6268,36.9824,37.338,37.6936,38.0492,38.4048,38.7604,39.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_132.0",64.262,64.5668,64.8716,65.1764,65.4812,65.786,66.1924,66.5988,67.0052,67.4116,67.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_31.0",50.292,50.6476,51.0032,51.3588,51.7144,52.07,52.4764,52.8828,53.2892,53.6956,54.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_48.0",33.528,33.8836,34.2392,34.5948,34.9504,35.306,35.7124,36.1188,36.5252,36.9316,37.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_50.0",NA,NA,NA,NA,NA,68.834,69.3928,69.9516,70.5104,71.0692,71.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_51.0",NA,NA,NA,NA,NA,55.118,55.5244,55.9308,56.3372,56.7436,57.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_52.0",NA,NA,NA,NA,NA,41.91,42.3164,42.7228,43.1292,43.5356,43.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_8.0",36.83,36.8808,36.9316,36.9824,37.0332,37.084,37.6936,38.3032,38.9128,39.5224,40.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_96.0",48.006,48.26,48.514,48.768,49.022,49.276,49.9364,50.5968,51.2572,51.9176,52.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119_97.0",59.182,59.5376,59.8932,60.2488,60.6044,60.96,61.3664,61.7728,62.1792,62.5856,62.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
