TreeID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0040-00005-16,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-17,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-19,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00005-2,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-21,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-23,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-24,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-25,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-3,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-30,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-31,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-32,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-5,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-6,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00005-7,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00005-9,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-1,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00007-10,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-11,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-12,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-13,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-14,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00007-15,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-17,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-19,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-2,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-20,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-22,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-3,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-37,,,,,,,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-4,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00007-40,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-5,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-6,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-7,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-8,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00007-9,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-1,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00012-10,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-11,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-13,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-14,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-15,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-16,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-18,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-20,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,,,,,,,,,,,
0040-00012-22,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-23,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-24,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-26,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-27,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,,,,,,,,,,,
0040-00012-28,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-3,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-30,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-32,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-4,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-43,,,,,,,,,,,,,,529.470458984375,529.470458984375,529.470458984375,529.470458984375,529.470458984375
0040-00012-5,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-6,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-7,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-8,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00012-9,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00101-1,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00101-10,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00101-11,,,,,,,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,524.642822265625,,,,
0040-00101-13,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
0040-00101-14,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,,,,
0040-00101-15,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,556.1959228515625,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,528.8734741210938,531.3209838867188,531.3209838867188,531.3209838867188,531.3209838867188
