"TreeID","1","2","3","4","5","6","7","8"
"120.0",59.1,59.4,60.3,61.2,NA,NA,NA,NA
"123.0",45.7,47.4,NA,NA,NA,NA,NA,NA
"124.0",32.8,34.2,36.1,38,NA,NA,NA,NA
"125.0",35.6,36.3,37.6,39.7,NA,NA,NA,NA
"126.0",34.5,35.1,36,37.9,NA,NA,NA,NA
"127.0",23.7,24.1,24.5,25.6,NA,NA,NA,NA
"128.0",29,30.1,31.4,33.2,NA,NA,NA,NA
"129.0",38.7,40.9,43.9,47,NA,NA,NA,NA
"130.0",54.9,57,59.2,NA,NA,NA,NA,NA
"133.0",50.8,52.5,54.3,55.6,NA,NA,NA,NA
"134.0",45.6,46.5,48.1,49.5,NA,NA,NA,NA
"135.0",59.2,60.1,60.9,61.6,NA,NA,NA,NA
"136.0",67.6,68.7,69.9,70.9,NA,NA,NA,NA
"137.0",31.7,32.2,32.9,34.7,NA,NA,NA,NA
"138.0",40.8,42.3,43.2,44.5,NA,NA,NA,NA
"139.0",24.8,25.2,25.6,25.5,NA,NA,NA,NA
"140.0",28.9,29,29.4,29.5,NA,NA,NA,NA
"141.0",56.3,57.1,57.9,59.8,NA,NA,NA,NA
"142.0",42.1,42.8,43.7,44.2,NA,NA,NA,NA
"143.0",51.1,51.2,51.3,51.5,NA,NA,NA,NA
"144.0",42.9,43.8,44.1,44.8,NA,NA,NA,NA
"145.0",35.2,35.7,36.5,37,NA,NA,NA,NA
"146.0",43.6,44.2,44.9,45.1,NA,NA,NA,NA
"147.0",59.9,60.6,61.2,62,NA,NA,NA,NA
"148.0",47.8,48.7,49.7,50.5,NA,NA,NA,NA
"149.0",18.3,17.8,17.9,NA,NA,NA,NA,NA
"151.0",15.8,16.1,16.3,16.8,NA,NA,NA,NA
"153.0",23.5,23.7,24.9,24.9,NA,NA,NA,NA
"154.0",21.1,21.6,21.9,22.7,NA,NA,NA,NA
"155.0",25,25.1,25.4,26.1,NA,NA,NA,NA
"156.0",42.7,44.7,44.9,46.6,NA,NA,NA,NA
"157.0",15.2,15.3,NA,NA,NA,NA,NA,NA
"159.0",21.7,22.2,22.6,23,NA,NA,NA,NA
"166.0",52.1,52.6,52.8,53.2,NA,NA,NA,NA
"170.0",27.1,28.2,29.3,30.1,NA,NA,NA,NA
"171.0",17.1,17.3,17.1,17.5,NA,NA,NA,NA
"172.0",20.5,21.4,22,23.1,NA,NA,NA,NA
"173.0",19.4,19.9,20.3,21,NA,NA,NA,NA
"174.0",40.8,41.3,42.2,42,NA,NA,NA,NA
"177.0",25.3,26,26.4,26.5,NA,NA,NA,NA
"178.0",32.9,33.6,34.1,35.1,NA,NA,NA,NA
"181.0",34.3,35.1,36.1,37.1,NA,NA,NA,NA
"182.0",17.5,17.7,17.8,17.9,NA,NA,NA,NA
"184.0",25.7,25,25.7,25.4,NA,NA,NA,NA
"186.0",26.8,27.5,27.9,28.3,NA,NA,NA,NA
"187.0",18.8,18.3,18.3,18.8,NA,NA,NA,NA
"189.0",40.3,41.2,41.8,42.2,NA,NA,NA,NA
"190.0",27.2,27.2,27.6,28.4,NA,NA,NA,NA
"191.0",19.2,18.7,18.8,19.2,NA,NA,NA,NA
"193.0",15.1,15.1,NA,NA,NA,NA,NA,NA
"194.0",18.4,18,18,18.3,NA,NA,NA,NA
"195.0",46.5,46.8,47.4,48.1,NA,NA,NA,NA
"196.0",31,32,33.1,34.3,NA,NA,NA,NA
"200.0",17,17.4,17.7,18.3,NA,NA,NA,NA
"204.0",19,19,19.2,19.4,NA,NA,NA,NA
"205.0",42.6,43.5,44.7,45.6,NA,NA,NA,NA
"206.0",18.2,18.2,18.3,18.6,NA,NA,NA,NA
"207.0",15.4,15.7,16,16.5,NA,NA,NA,NA
"208.0",17.4,17.9,18.1,18.5,NA,NA,NA,NA
"209.0",40.2,41,41.1,42,NA,NA,NA,NA
"210.0",30.2,30.1,30.7,30.7,NA,NA,NA,NA
"211.0",16.6,17.4,16.7,17.1,NA,NA,NA,NA
"212.0",15.9,16.5,16.8,17,NA,NA,NA,NA
"215.0",18.4,18.4,18.3,19,NA,NA,NA,NA
"216.0",20.7,21,21.4,21.9,NA,NA,NA,NA
"217.0",24.4,24.1,24.2,24.5,NA,NA,NA,NA
"218.0",33.2,33.6,33.7,34.1,NA,NA,NA,NA
"221.0",18.8,19.3,19.7,20.6,NA,NA,NA,NA
"222.0",15.3,15.6,15.7,16.1,NA,NA,NA,NA
"225.0",15.4,15,15.2,NA,NA,NA,NA,NA
"226.0",43.8,44,44.9,45.8,NA,NA,NA,NA
"227.0",18.4,19.1,19.8,20.3,NA,NA,NA,NA
"230.0",23.4,24.1,24.3,24.6,NA,NA,NA,NA
"231.0",40.7,41.2,42.3,42.6,NA,NA,NA,NA
"232.0",50.7,51.1,51.1,NA,NA,NA,NA,NA
"235.0",15.6,15.9,15.9,16.4,NA,NA,NA,NA
"237.0",18.5,18.5,18.7,19.3,NA,NA,NA,NA
"238.0",15.3,15,15.1,15.4,NA,NA,NA,NA
"240.0",26.6,27.7,28.1,29,NA,NA,NA,NA
"242.0",16.1,16.4,16.2,16.5,NA,NA,NA,NA
"246.0",22,23.1,23.5,24.5,NA,NA,NA,NA
"247.0",23.5,24.1,24.3,24.5,NA,NA,NA,NA
"248.0",32.9,34.1,34.8,35.5,NA,NA,NA,NA
"249.0",16.5,17,17,17.7,NA,NA,NA,NA
"255.0",110.2,110.7,111.2,112.2,NA,NA,NA,NA
"256.0",17,16.8,16.9,17.2,NA,NA,NA,NA
"258.0",15.1,15.1,NA,NA,NA,NA,NA,NA
"261.0",28.9,29.8,30.5,31.5,NA,NA,NA,NA
"262.0",15.3,15.2,15.3,15.8,NA,NA,NA,NA
"263.0",111.8,113.6,115,115.7,NA,NA,NA,NA
"265.0",29.6,29.5,29.9,30.3,NA,NA,NA,NA
"267.0",31.8,31.8,32,32.9,NA,NA,NA,NA
"269.0",26.1,26.9,27.2,27.4,NA,NA,NA,NA
"270.0",23.5,24.4,24.8,24.9,NA,NA,NA,NA
"271.0",18.7,18.9,19.1,19.7,NA,NA,NA,NA
"273.0",25.9,26.5,27,27.7,NA,NA,NA,NA
"274.0",15.8,16.2,16.5,NA,NA,NA,NA,NA
"277.0",19.5,19.7,19.7,20.3,NA,NA,NA,NA
"281.0",20.4,21.4,21.8,22.2,NA,NA,NA,NA
"282.0",19,19.2,19.5,19.5,NA,NA,NA,NA
"285.0",18.6,19.4,19.6,20.2,NA,NA,NA,NA
"291.0",26.8,26.5,26.6,27.7,NA,NA,NA,NA
"294.0",21.5,21.6,21.6,22.2,NA,NA,NA,NA
"295.0",29.4,30,30.8,30.9,NA,NA,NA,NA
"298.0",25.8,26.4,26.6,27.1,NA,NA,NA,NA
"299.0",36.5,37.2,38.2,38.7,NA,NA,NA,NA
"301.0",15.6,15.6,15.9,16.1,NA,NA,NA,NA
"302.0",37.7,37.7,38.3,39.3,NA,NA,NA,NA
"305.0",35,35.6,36.4,36.6,NA,NA,NA,NA
"306.0",28.2,28.5,29.4,29.2,NA,NA,NA,NA
"307.0",42.7,42.4,42.7,42.9,NA,NA,NA,NA
"310.0",18.5,18.7,18.7,19.1,NA,NA,NA,NA
"311.0",15.1,15.5,16,16.4,NA,NA,NA,NA
"312.0",25,25.2,25.4,25.8,NA,NA,NA,NA
"315.0",25.5,25.3,25.3,25.8,NA,NA,NA,NA
"317.0",19.3,19.6,19.9,20.1,NA,NA,NA,NA
"318.0",36.5,36.9,37.5,38.6,NA,NA,NA,NA
"319.0",20.1,20.2,20.3,21,NA,NA,NA,NA
"320.0",16.4,16.4,16.5,16.7,NA,NA,NA,NA
"321.0",29.5,29.6,30.1,30.6,NA,NA,NA,NA
"322.0",18.9,18.9,19.2,19.7,NA,NA,NA,NA
"323.0",43.5,44.1,44.3,44.2,NA,NA,NA,NA
"325.0",24.9,25.4,25.9,26,NA,NA,NA,NA
"326.0",53.3,53.1,53.8,54.6,NA,NA,NA,NA
"333.0",19.4,19.7,19.9,20.3,NA,NA,NA,NA
"334.0",15.7,15.8,15.8,16.4,NA,NA,NA,NA
"337.0",15.4,16,16.8,NA,NA,NA,NA,NA
"339.0",15.4,15.9,16.1,NA,NA,NA,NA,NA
"340.0",23.3,24,24.8,25.3,NA,NA,NA,NA
"341.0",21.7,22.7,23.5,24,NA,NA,NA,NA
"342.0",27.1,27.7,28.4,28.7,NA,NA,NA,NA
"343.0",17.3,17.2,17.2,17.6,NA,NA,NA,NA
"344.0",21.6,22.2,22.6,23.8,NA,NA,NA,NA
"345.0",15.2,15.7,16,16.5,NA,NA,NA,NA
"346.0",55.7,55.9,56.4,57.1,NA,NA,NA,NA
"347.0",17.9,17.8,17.8,18.2,NA,NA,NA,NA
"348.0",57,57.3,57.7,NA,NA,NA,NA,NA
"349.0",19.8,19.7,19.5,19.6,NA,NA,NA,NA
"350.0",73.3,74.2,75.1,76.3,NA,NA,NA,NA
"352.0",16,16.1,16.2,16.6,NA,NA,NA,NA
"353.0",54.6,55.3,55.4,56.4,NA,NA,NA,NA
"354.0",17,17.4,17.6,17.9,NA,NA,NA,NA
"356.0",35.4,35.3,35.5,35.7,NA,NA,NA,NA
"357.0",27.9,28,28.4,29.5,NA,NA,NA,NA
"358.0",26.1,26.2,26.5,27.3,NA,NA,NA,NA
"359.0",29.6,29.6,29.7,31.3,NA,NA,NA,NA
"360.0",66.6,67.1,67.9,67.7,NA,NA,NA,NA
"364.0",37,37.6,38,38.4,NA,NA,NA,NA
"365.0",20.8,21.5,22,22,NA,NA,NA,NA
"369.0",33.6,33.8,33.9,34.1,NA,NA,NA,NA
"370.0",34.4,35.1,35.8,36.1,NA,NA,NA,NA
