"TreeID","1","2","3","4","5","6","7","8"
"FFS2BURN_5201",56.3,59.2,63,68,NA,NA,NA,NA
"FFS2BURN_5204",37.5,38.5,38.2,NA,NA,NA,NA,NA
"FFS2BURN_5208",31.4,32.9,36.2,36.4,NA,NA,NA,NA
"FFS2BURN_5209",79.9,81.5,80.7,80.4,NA,NA,NA,NA
"FFS2BURN_5211",29.8,31.5,34,35,NA,NA,NA,NA
"FFS2BURN_5213",40.5,42.9,46.5,51.6,NA,NA,NA,NA
"FFS2BURN_5223",52.5,57.4,62.7,64.6,NA,NA,NA,NA
"FFS2BURN_5230",18,23.3,NA,NA,NA,NA,NA,NA
"FFS2BURN_5232",16.4,19.3,20,NA,NA,NA,NA,NA
"FFS2BURN_5235",30.9,32.4,34.5,36.4,NA,NA,NA,NA
"FFS2BURN_5236",35.4,35.7,37.5,39.9,NA,NA,NA,NA
"FFS2BURN_5237",18.3,22.3,NA,NA,NA,NA,NA,NA
"FFS2BURN_5240",41.6,43.6,46.3,49.8,NA,NA,NA,NA
"FFS2BURN_5241",34.9,36.9,40.2,43.4,NA,NA,NA,NA
"FFS2BURN_5247",67.9,73.8,80.9,84.5,NA,NA,NA,NA
"FFS2BURN_5248",30.4,32,34.7,36.2,NA,NA,NA,NA
"FFS2BURN_5249",42.2,45.9,52.5,56.8,NA,NA,NA,NA
"FFS2BURN_5252",25.9,27.2,29.3,31,NA,NA,NA,NA
"FFS2BURN_5256",102.5,104.9,106.1,104.1,NA,NA,NA,NA
"FFS2BURN_5257",83.5,84.9,86.2,88.7,NA,NA,NA,NA
"FFS2BURN_5259",81.8,82.4,82.3,NA,NA,NA,NA,NA
"FFS2BURN_5260",36.1,38.9,42.7,47.2,NA,NA,NA,NA
"FFS2BURN_5261",28,28.9,29.4,29.8,NA,NA,NA,NA
"FFS2BURN_5262",27.8,28.7,28.4,NA,NA,NA,NA,NA
"FFS2BURN_5263",20.1,21.5,23.2,24.31,NA,NA,NA,NA
"FFS2BURN_5264",49.4,54.4,59.8,64.5,NA,NA,NA,NA
"FFS2BURN_5269",155.6,157.2,158.5,152.8,NA,NA,NA,NA
"FFS2BURN_5271",62.2,65,66.6,67.9,NA,NA,NA,NA
"FFS2BURN_5275",93.1,94.8,98.5,100.1,NA,NA,NA,NA
"FFS2BURN_5276",26.6,28.9,31.4,32.3,NA,NA,NA,NA
"FFS2BURN_5286",70.9,73.8,75.5,77.5,NA,NA,NA,NA
"FFS2BURN_5289",24.8,24.9,24.8,NA,NA,NA,NA,NA
"FFS2BURN_5290",16.9,21.5,NA,NA,NA,NA,NA,NA
"FFS2BURN_5292",65.9,68.9,72.6,78.7,NA,NA,NA,NA
"FFS2BURN_5298",31.3,33.9,37.2,39.7,NA,NA,NA,NA
"FFS2BURN_5299",57.4,60.5,65.4,68.8,NA,NA,NA,NA
"FFS2BURN_5308",47,49.9,53,56,NA,NA,NA,NA
"FFS2BURN_5310",24.2,27.8,31.9,36.2,NA,NA,NA,NA
"FFS2BURN_5311",63.2,67.3,70.4,73.9,NA,NA,NA,NA
"FFS2BURN_5319",30,31.3,32.2,32.6,NA,NA,NA,NA
"FFS2BURN_5320",152,152.2,NA,NA,NA,NA,NA,NA
